;model_output_id;model_id;image_group_id;image_id_1;image_id_1_species_name;image_id_1_conf;image_id_1_count;image_id_1_blank;image_id_1_detectable;image_id_2;image_id_2_species_name;image_id_2_conf;image_id_2_count;image_id_2_blank;image_id_2_detectable;image_id_3;image_id_3_species_name;image_id_3_conf;image_id_3_count;image_id_3_blank;image_id_3_detectable;load_date;image_id_1_bbox;image_id_2_bbox;image_id_3_bbox
3365;3452;3;SSWI000000018613392;A;coyote;0.8607734441757202;1;False;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;0.7689969539642334,0.7097264528274536,0.4620060920715332,0.5319148898124695;;
3366;3453;3;SSWI000000018441892;A;;;0;True;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;;;
3367;3454;3;SSWI000000010853406;A;bear;0.7635337114334106;1;False;False;B;bear;0.7288376688957214;1;False;False;C;bear;0.6669926047325134;1;False;False;2021-11-10;0.3677811622619629,0.5759878158569336,0.08510638028383255,0.15501520037651062;0.33890578150749207,0.5729483366012573,0.11246200650930405,0.2036474198102951;0.33738601207733154,0.5957446694374084,0.10334346443414688,0.19452887773513794
3368;3455;3;SSWI000000020364935;B;foxgray_foxred;0.8417227864265442;1;False;False;A;foxgray_foxred;0.5660651326179504;1;False;False;C;foxgray_foxred;0.5853060483932495;1;False;False;2021-11-10;0.8069908618927002,0.7203647494316101,0.1975683867931366,0.2249240130186081;0.8069908618927002,0.7234042286872864,0.06990881264209747,0.054711245000362396;0.8054711222648621,0.7234042286872864,0.06686930358409882,0.054711245000362396
3369;3456;3;SSWI000000016701571;A;foxgray_foxred,coyote;0.32653120160102844,0.6416903734207153;2;False;False;C;foxgray_foxred;0.6757985949516296;1;False;False;B;cottontail_snowshoehare,foxgray_foxred;0.3619699478149414,0.6766772866249084;2;False;False;2021-11-10;"0.6641337275505066,0.4832826852798462,0.22796352207660675,0.15805470943450928;0.6610942482948303,0.48176291584968567,0.22796352207660675,0.16109421849250793";0.03799392282962799,0.5501520037651062,0.07598784565925598,0.13373860716819763;"0.14741641283035278,0.37082067131996155,0.06990881264209747,0.07294832915067673;0.17477203905582428,0.5334346294403076,0.2705167233943939,0.19148936867713928"
3370;3457;3;SSWI000000015119592;A;;;0;True;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;;;
3371;3458;3;SSWI000000015060809;C;elk;0.7927306890487671;1;False;False;A;elk;0.8247915506362915;1;False;False;B;cottontail_snowshoehare,elk;0.3113609850406647,0.7936679720878601;2;False;False;2021-11-10;0.1155015230178833,0.5775076150894165,0.2310030460357666,0.5714285969734192;0.11854103207588196,0.5759878158569336,0.23708206415176392,0.5744680762290955;"0.651975691318512,0.47416412830352783,0.03951367735862732,0.036474164575338364;0.1155015230178833,0.5790273547172546,0.2310030460357666,0.5744680762290955"
3372;3459;3;SSWI000000020302192;B;cottontail_snowshoehare;0.8250643610954285;1;False;False;A;cottontail_snowshoehare;0.8237006068229675;1;False;False;C;cottontail_snowshoehare;0.8402890563011169;1;False;False;2021-11-10;0.5,0.8510638475418091,0.0881458967924118,0.10942249000072479;0.49696049094200134,0.8510638475418091,0.0881458967924118,0.10942249000072479;0.4984802305698395,0.8495440483093262,0.08510638028383255,0.11246200650930405
3373;3460;3;SSWI000000007495502;B;raccoon;0.7772674560546875;1;False;False;A;;;0;True;False;C;raccoon;0.7052304148674011;1;False;False;2021-11-10;0.7325227856636047,0.5805470943450928,0.08510638028383255,0.060790274292230606;;0.7173252105712891,0.5759878158569336,0.07902735471725464,0.05775076150894165
3374;3461;3;SSWI000000015231270;B;;;0;True;False;A;wolf;0.8537343144416809;1;False;False;C;;;0;True;False;2021-11-10;;0.33738601207733154,0.6215805411338806,0.4012157917022705,0.4285714328289032;
3375;3462;3;SSWI000000014417752;C;;;0;True;False;A;opossum,foxgray_foxred;0.31522589921951294,0.6413882970809937;2;False;False;B;;;0;True;False;2021-11-10;;"0.3617021143436432,0.6443768739700317,0.2310030460357666,0.16413374245166779;0.33130699396133423,0.6443768739700317,0.2735562324523926,0.16413374245166779";
3376;3463;3;SSWI000000016342731;B;turkey,bear;0.64874267578125,0.8565582633018494;2;False;False;A;turkey;0.748846173286438;1;False;False;C;deer,turkey;0.4748377799987793,0.7172362208366394;2;False;False;2021-11-10;"0.9209726452827454,0.39209726452827454,0.15197569131851196,0.1762917935848236;0.7978723645210266,0.781154990196228,0.40425533056259155,0.43768996000289917";0.9209726452827454,0.3966565430164337,0.15197569131851196,0.17933130264282227;"0.6109422445297241,0.6003039479255676,0.6626139879226685,0.7993921041488647;0.9209726452827454,0.39361703395843506,0.15197569131851196,0.17325228452682495"
3377;3464;3;SSWI000000020321803;A;deer;0.8393759727478027;1;False;False;C;deer;0.805435061454773;1;False;False;B;elk,deer;0.37539058923721313,0.7610963582992554;2;False;False;2021-11-10;0.2203647345304489,0.46656534075737,0.3130699098110199,0.2644376754760742;0.5045592784881592,0.4711246192455292,0.32826748490333557,0.2857142984867096;"0.42553192377090454,0.4832826852798462,0.31003040075302124,0.2917933166027069;0.424012154340744,0.4772036373615265,0.3069908916950226,0.2978723347187042"
3378;3465;3;SSWI000000013479727;A;foxgray_foxred;0.860080361366272;1;False;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;0.1808510571718216,0.5288753509521484,0.18541033565998077,0.09726443886756897;;
3379;3466;3;SSWI000000012172099;A;bear;0.8206790685653687;1;False;False;C;bear;0.46314093470573425;1;False;False;B;bear;0.7666640281677246;1;False;False;2021-11-10;0.3510638177394867,0.5258358716964722,0.15501520037651062,0.12765957415103912;0.542553186416626,0.5136778354644775,0.15501520037651062,0.10334346443414688;0.4984802305698395,0.524316132068634,0.13373860716819763,0.10030394792556763
3380;3467;3;SSWI000000020080122;C;turkey,turkey;0.8104768991470337,0.8571187257766724;2;False;False;A;turkey,turkey;0.741144597530365,0.861854076385498;2;False;False;B;turkey,turkey;0.778764009475708,0.8556301593780518;2;False;False;2021-11-10;"0.8176291584968567,0.6124619841575623,0.16413374245166779,0.13069908320903778;0.6367781162261963,0.6534954309463501,0.18541033565998077,0.15805470943450928";"0.954407274723053,0.5349544286727905,0.09118541330099106,0.12765957415103912;0.7082067131996155,0.6246200799942017,0.19452887773513794,0.15501520037651062";"0.848024308681488,0.5927051901817322,0.1155015230178833,0.13981762528419495;0.6367781162261963,0.6504559516906738,0.19148936867713928,0.15805470943450928"
3381;3468;3;SSWI000000020398770;C;;;0;True;False;A;wolf,elk;0.39780402183532715,0.44762805104255676;2;False;False;B;;;0;True;False;2021-11-10;;"0.9133738875389099,0.4848024249076843,0.17325228452682495,0.3617021143436432;0.9133738875389099,0.48176291584968567,0.17325228452682495,0.3677811622619629";
3382;3469;3;SSWI000000011771288;A;;;0;True;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;;;
3383;3470;3;SSWI000000017587496;C;deer;0.818120002746582;1;False;False;B;deer;0.7917287945747375;1;False;False;A;wolf,deer;0.5114931464195251,0.5726228356361389;2;False;False;2021-11-10;0.369300901889801,0.46504560112953186,0.17933130264282227,0.25531914830207825;0.2735562324523926,0.4604863226413727,0.2249240130186081,0.33130699396133423;"0.10182370990514755,0.563829779624939,0.2036474198102951,0.4772036373615265;0.10334346443414688,0.5790273547172546,0.20668692886829376,0.5258358716964722"
3384;3471;3;SSWI000000009432432;C;deer;0.6845855116844177;1;False;False;A;deer;0.7990188598632812;1;False;False;B;elk;0.5538203120231628;1;False;False;2021-11-10;0.4939209818840027,0.40273556113243103,0.5075987577438354,0.5866261124610901;0.8449848294258118,0.4072948396205902,0.31003040075302124,0.6626139879226685;0.6018236875534058,0.41489362716674805,0.5592705011367798,0.5866261124610901
3385;3472;3;SSWI000000017480886;A;coyote,cottontail_snowshoehare;0.34235385060310364,0.38606494665145874;2;False;False;C;wolf;0.7005601525306702;1;False;False;B;cottontail_snowshoehare;0.32694748044013977;1;False;False;2021-11-10;"0.7234042286872864,0.5805470943450928,0.13981762528419495,0.14589665830135345;0.7234042286872864,0.5790273547172546,0.13981762528419495,0.1428571492433548";0.6762917637825012,0.7158054709434509,0.17933130264282227,0.2522796392440796;0.1975683867931366,0.9452887773513794,0.08510638028383255,0.10334346443414688
3386;3473;3;SSWI000000020312365;B;wolf;0.8001706004142761;1;False;False;C;wolf,foxgray_foxred;0.4074632227420807,0.629720151424408;2;False;False;A;wolf,coyote,foxgray_foxred;0.2730962634086609,0.3608974814414978,0.6201883554458618;3;False;False;2021-11-10;0.826747715473175,0.4604863226413727,0.15805470943450928,0.1489361673593521;"0.9498479962348938,0.46352583169937134,0.10030394792556763,0.11854103207588196;0.9498479962348938,0.46352583169937134,0.10030394792556763,0.11854103207588196";"0.8890577554702759,0.7841945290565491,0.22188450396060944,0.2735562324523926;0.8890577554702759,0.7841945290565491,0.22188450396060944,0.2735562324523926;0.8875380158424377,0.7857142686843872,0.2249240130186081,0.27659574151039124"
3387;3474;3;SSWI000000018771001;A;wolf,deer;0.3916108310222626,0.7887094020843506;2;False;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;"0.2142857164144516,0.478723406791687,0.4285714328289032,0.45896655321121216;0.2142857164144516,0.4559270441532135,0.4285714328289032,0.48632219433784485";;
3388;3475;3;SSWI000000020473592;A;;;0;True;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;;;
3389;3476;3;SSWI000000020964773;B;;;0;True;False;A;;;0;True;False;C;;;0;True;False;2021-11-10;;;
3390;3477;3;SSWI000000020299910;B;;;0;True;False;C;;;0;True;False;A;;;0;True;False;2021-11-10;;;
3391;3478;3;SSWI000000020153090;C;cottontail_snowshoehare,foxgray_foxred;0.25190025568008423,0.49047622084617615;2;False;False;A;cottontail_snowshoehare,foxgray_foxred;0.2904607951641083,0.5750002264976501;2;False;False;B;foxgray_foxred;0.5790756940841675;1;False;False;2021-11-10;"0.5501520037651062,0.5683890581130981,0.054711245000362396,0.060790274292230606;0.3024316132068634,0.5987842082977295,0.12462005764245987,0.10334346443414688";"0.5516717433929443,0.5714285969734192,0.05167173221707344,0.060790274292230606;0.3024316132068634,0.5987842082977295,0.12462005764245987,0.10334346443414688";0.3009118437767029,0.5987842082977295,0.12158054858446121,0.10334346443414688
3392;3479;3;SSWI000000018313406;B;wolf;0.6673751473426819;1;False;False;A;wolf;0.6488287448883057;1;False;False;C;foxgray_foxred;0.7858120799064636;1;False;False;2021-11-10;0.27811551094055176,0.6595744490623474,0.20972643792629242,0.21884498000144958;0.03951367735862732,0.5699087977409363,0.07902735471725464,0.18541033565998077;0.35866260528564453,0.6398176550865173,0.07294832915067673,0.17325228452682495
3393;3480;3;SSWI000000015060591;A;elk;0.7755005359649658;1;False;False;B;deer,elk;0.48133793473243713,0.5265061855316162;2;False;False;C;;;0;True;False;2021-11-10;0.11702127754688263,0.46960484981536865,0.23404255509376526,0.2583586573600769;"0.05927051603794098,0.4832826852798462,0.11854103207588196,0.2735562324523926;0.060790274292230606,0.49240121245384216,0.12158054858446121,0.2796352505683899";
3394;3481;3;SSWI000000011770757;A;elk;0.7029902935028076;1;False;False;C;;;0;True;False;B;bear;0.5948780179023743;1;False;False;2021-11-10;0.12310030311346054,0.3465045690536499,0.21580547094345093,0.37689968943595886;;0.5,0.6778115630149841,1.0,0.6443768739700317
3395;3482;3;SSWI000000021955946;B;wolf;0.5036031603813171;1;False;False;A;wolf;0.667881965637207;1;False;False;C;wolf;0.6662659049034119;1;False;False;2021-11-10;0.7933130860328674,0.5167173147201538,0.15197569131851196,0.09726443886756897;0.5607903003692627,0.5167173147201538,0.16109421849250793,0.10334346443414688;0.8936170339584351,0.5151975750923157,0.14589665830135345,0.10030394792556763
3396;3686;3;SSWI000000020326177;A;foxgray_foxred;0.7467837333679199;1;False;False;C;;;0;True;False;B;foxgray_foxred;0.7384603023529053;1;False;False;2021-11-10;0.8723404407501221,0.6155015230178833,0.25531914830207825,0.18541033565998077;;0.17325228452682495,0.5911853909492493,0.19452887773513794,0.15501520037651062
3397;3483;3;SSWI000000004560363;B;foxgray_foxred;0.7857860922813416;1;False;False;A;wolf;0.8324572443962097;1;False;False;C;foxgray_foxred;0.8688309788703918;1;False;False;2021-11-10;0.49696049094200134,0.5623100399971008,0.1367781162261963,0.21884498000144958;0.0881458967924118,0.6945288777351379,0.1762917935848236,0.3009118437767029;0.5775076150894165,0.5410334467887878,0.12158054858446121,0.20060789585113525
3398;3484;3;SSWI000000014161150;A;raccoon;0.5715381503105164;1;False;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;0.5820668935775757,0.8784194588661194,0.12462005764245987,0.08510638028383255;;
3399;3485;3;SSWI000000020364405;A;deer;0.552790105342865;1;False;False;B;deer;0.7091078758239746;1;False;False;C;foxgray_foxred,deer;0.2556363344192505,0.5481235384941101;2;False;False;2021-11-10;0.6899695992469788,0.8130698800086975,0.6079027652740479,0.3738601803779602;0.6717325448989868,0.8085106611251831,0.6565349698066711,0.38297873735427856;"0.16109421849250793,0.9696048498153687,0.1155015230178833,0.060790274292230606;0.6489361524581909,0.8085106611251831,0.7021276354789734,0.38297873735427856"
3400;3486;3;SSWI000000017560611;C;turkey,turkey,turkey,turkey;0.33500054478645325,0.33505114912986755,0.43410301208496094,0.7491273880004883;4;False;False;A;turkey,turkey,turkey,turkey;0.319476842880249,0.41416215896606445,0.5361100435256958,0.7748091816902161;4;False;False;B;turkey,turkey,turkey,turkey;0.36784178018569946,0.4643157124519348,0.4726736843585968,0.7487567663192749;4;False;False;2021-11-10;"0.03343465179204941,0.6778115630149841,0.06686930358409882,0.09726443886756897;0.14133737981319427,0.7689969539642334,0.15501520037651062,0.15197569131851196;0.027355622500181198,0.7750759720802307,0.054711245000362396,0.09726443886756897;0.40273556113243103,0.7917932868003845,0.16717325150966644,0.09422492235898972";"0.03343465179204941,0.6762917637825012,0.06686930358409882,0.10030394792556763;0.14741641283035278,0.7659574747085571,0.1367781162261963,0.15197569131851196;0.02583586610853672,0.7765957713127136,0.05167173221707344,0.09422492235898972;0.40273556113243103,0.7917932868003845,0.16717325150966644,0.09422492235898972";"0.03799392282962799,0.673252284526825,0.06990881264209747,0.0881458967924118;0.027355622500181198,0.7781155109405518,0.054711245000362396,0.09118541330099106;0.1428571492433548,0.7705166935920715,0.14589665830135345,0.15501520037651062;0.4012157917022705,0.7902735471725464,0.16413374245166779,0.09118541330099106"
3401;3487;3;SSWI000000020440904;B;foxgray_foxred;0.7518276572227478;1;False;False;C;foxgray_foxred;0.8729576468467712;1;False;False;A;wolf,foxgray_foxred;0.6325812339782715,0.7680227160453796;2;False;False;2021-11-10;0.44224923849105835,0.8009118437767029,0.1975683867931366,0.1428571492433548;0.445288747549057,0.7978723645210266,0.1489361673593521,0.1367781162261963;"0.10942249000072479,0.7082067131996155,0.21884498000144958,0.18844984471797943;0.11094225198030472,0.7082067131996155,0.21580547094345093,0.18844984471797943"
3402;3488;3;SSWI000000008743500;A;raccoon;0.8617550730705261;1;False;False;B;raccoon;0.8350178599357605;1;False;False;C;wolf;0.6646155118942261;1;False;False;2021-11-10;0.3738601803779602,0.7310030460357666,0.20060789585113525,0.2583586573600769;0.1428571492433548,0.7963525652885437,0.2796352505683899,0.36474165320396423;0.08358662575483322,0.8358662724494934,0.16717325150966644,0.32826748490333557
3403;3489;3;SSWI000000020364874;A;foxgray_foxred,wolf;0.3351246416568756,0.5253257155418396;2;False;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;"0.9726443886756897,0.7249240279197693,0.054711245000362396,0.1367781162261963;0.9741641283035278,0.7142857313156128,0.05167173221707344,0.14589665830135345";;
3404;3490;3;SSWI000000022458242;A;wolf;0.8191081285476685;1;False;False;C;;;0;True;False;B;;;0;True;False;2021-11-10;0.5972644090652466,0.7082067131996155,0.3860182464122772,0.31003040075302124;;
3405;3491;3;SSWI000000020364942;B;foxgray_foxred,wolf;0.2634044885635376,0.9003660678863525;2;False;False;A;wolf;0.8999387621879578;1;False;False;C;foxgray_foxred,wolf;0.2659270465373993,0.9005610942840576;2;False;False;2021-11-10;"0.8039513826370239,0.7264437675476074,0.07598784565925598,0.054711245000362396;0.12462005764245987,0.7872340679168701,0.24924011528491974,0.2796352505683899";0.12310030311346054,0.7872340679168701,0.24620060622692108,0.2796352505683899;"0.8039513826370239,0.7249240279197693,0.07598784565925598,0.05167173221707344;0.12462005764245987,0.7872340679168701,0.24924011528491974,0.2796352505683899"
3406;3492;3;SSWI000000020095368;C;opossum;0.7696425318717957;1;False;False;A;opossum;0.7694429755210876;1;False;False;B;opossum;0.7907487154006958;1;False;False;2021-11-10;0.5197568535804749,0.5288753509521484,0.06686930358409882,0.09726443886756897;0.545592725276947,0.5577507615089417,0.11854103207588196,0.10030394792556763;0.5136778354644775,0.5364741683006287,0.06686930358409882,0.09422492235898972
3407;3493;3;SSWI000000022957335;A;turkey;0.2809109389781952;1;False;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;0.9422492384910583,0.542553186416626,0.1155015230178833,0.12462005764245987;;
3408;3494;3;SSWI000000022151861;A;bear,bear;0.8396589756011963,0.8650205135345459;2;False;False;C;bear,bear;0.8357893228530884,0.8655693531036377;2;False;False;B;bear,bear;0.8407135009765625,0.8640400767326355;2;False;False;2021-11-10;"0.4012157917022705,0.5319148898124695,0.24924011528491974,0.19452887773513794;0.10182370990514755,0.5151975750923157,0.18541033565998077,0.17325228452682495";"0.6504559516906738,0.5091185569763184,0.1762917935848236,0.18541033565998077;0.3419452905654907,0.5303951501846313,0.24012157320976257,0.1975683867931366";"0.6033434867858887,0.5121580362319946,0.21580547094345093,0.17933130264282227;0.28267475962638855,0.5273556113243103,0.21276596188545227,0.1975683867931366"
3409;3495;3;SSWI000000020582903;C;foxgray_foxred;0.2746603488922119;1;False;False;A;foxgray_foxred;0.2771451771259308;1;False;False;B;foxgray_foxred;0.4940854609012604;1;False;False;2021-11-10;0.8829787373542786,0.6854103207588196,0.22796352207660675,0.10638298094272614;0.9255319237709045,0.6778115630149841,0.1428571492433548,0.09726443886756897;0.9270516633987427,0.6793313026428223,0.13981762528419495,0.09422492235898972
3410;3496;3;SSWI000000021829022;A;cottontail_snowshoehare,foxgray_foxred;0.2698042392730713,0.48697322607040405;2;False;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;"0.09118541330099106,0.6641337275505066,0.18237082660198212,0.11854103207588196;0.09270516782999039,0.6656534671783447,0.18541033565998077,0.12158054858446121";;
3411;3497;3;SSWI000000017027313;A;coyote;0.7132469415664673;1;False;False;B;wolf,coyote;0.32912883162498474,0.6654597520828247;2;False;False;C;coyote,foxgray_foxred;0.2912294566631317,0.8111481666564941;2;False;False;2021-11-10;0.2841945290565491,0.7279635071754456,0.0881458967924118,0.2036474198102951;"0.3753799498081207,0.7325227856636047,0.23404255509376526,0.20060789585113525;0.3753799498081207,0.7310030460357666,0.23404255509376526,0.2036474198102951";"0.5045592784881592,0.7264437675476074,0.2917933166027069,0.20668692886829376;0.48632219433784485,0.7264437675476074,0.2978723347187042,0.20668692886829376"
3412;3498;3;SSWI000000020299159;C;;;0;True;False;A;;;0;True;False;B;;;0;True;False;2021-11-10;;;
3413;3499;3;SSWI000000020666634;C;raccoon;0.6662408709526062;1;False;False;B;raccoon;0.6148406863212585;1;False;False;A;raccoon;0.552920937538147;1;False;False;2021-11-10;0.8434650301933289,0.6246200799942017,0.06990881264209747,0.1367781162261963;0.8358662724494934,0.6717325448989868,0.12765957415103912,0.12765957415103912;0.9103343486785889,0.7355623245239258,0.10638298094272614,0.16413374245166779
3414;3500;3;SSWI000000017908753;B;;;0;True;False;C;;;0;True;False;A;wolf;0.7984179854393005;1;False;False;2021-11-10;;;0.5288753509521484,0.697568416595459,0.1702127605676651,0.29483282566070557
3415;3501;3;SSWI000000008486016;B;;;0;True;False;C;;;0;True;False;A;;;0;True;False;2021-11-10;;;
3416;3502;3;SSWI000000019326589;C;bear;0.7064323425292969;1;False;False;A;bear;0.895699143409729;1;False;False;B;bear;0.8570550680160522;1;False;False;2021-11-10;0.030395137146115303,0.8252279758453369,0.060790274292230606,0.2036474198102951;0.3677811622619629,0.8966565132141113,0.2978723347187042,0.20668692886829376;0.07750760018825531,0.8237082362174988,0.15501520037651062,0.1762917935848236
3417;3503;3;SSWI000000020302120;C;cottontail_snowshoehare;0.7900897264480591;1;False;False;A;cottontail_snowshoehare;0.8131412863731384;1;False;False;B;cottontail_snowshoehare;0.8082222938537598;1;False;False;2021-11-10;0.5547112226486206,0.7765957713127136,0.09422492235898972,0.06990881264209747;0.5547112226486206,0.7720364928245544,0.09422492235898972,0.07902735471725464;0.5547112226486206,0.7705166935920715,0.09422492235898972,0.07598784565925598
3418;3504;3;SSWI000000020343934;A;wolf;0.8848520517349243;1;False;False;C;foxgray_foxred,wolf;0.32072675228118896,0.818723201751709;2;False;False;B;foxgray_foxred;0.7753984332084656;1;False;False;2021-11-10;0.673252284526825,0.563829779624939,0.24620060622692108,0.24620060622692108;"0.33282673358917236,0.49240121245384216,0.17325228452682495,0.1762917935848236;0.33130699396133423,0.4939209818840027,0.1702127605676651,0.17933130264282227";0.445288747549057,0.5182370543479919,0.17933130264282227,0.21580547094345093
3419;3505;3;SSWI000000017531439;B;;;0;True;False;A;;;0;True;False;C;foxgray_foxred;0.28236591815948486;1;False;False;2021-11-10;;;0.8237082362174988,0.9741641283035278,0.19452887773513794,0.05167173221707344
3420;3506;3;SSWI000000020504758;C;cottontail_snowshoehare;0.8364518284797668;1;False;False;B;cottontail_snowshoehare;0.876029908657074;1;False;False;A;cottontail_snowshoehare;0.8533658981323242;1;False;False;2021-11-10;0.39209726452827454,0.6702127456665039,0.10334346443414688,0.10638298094272614;0.40273556113243103,0.6686930060386658,0.10030394792556763,0.10334346443414688;0.43009117245674133,0.6778115630149841,0.0881458967924118,0.09118541330099106
3421;3507;3;SSWI000000016173261;A;;;0;True;False;B;;;0;True;False;C;;;0;True;False;2021-11-10;;;
3422;3508;3;SSWI000000018841769;A;foxgray_foxred;0.7693119645118713;1;False;False;C;;;0;True;False;B;foxgray_foxred;0.5784978270530701;1;False;False;2021-11-10;0.40273556113243103,0.6808510422706604,0.19148936867713928,0.1155015230178833;;0.7553191781044006,0.7173252105712891,0.16717325150966644,0.09118541330099106
3423;3509;3;SSWI000000020339880;C;foxgray_foxred,coyote;0.4477922022342682,0.4659149944782257;2;False;False;B;wolf,coyote;0.50752854347229,0.5866560935974121;2;False;False;A;foxgray_foxred;0.5532774925231934;1;False;False;2021-11-10;"0.4604863226413727,0.5136778354644775,0.24012157320976257,0.3525835871696472;0.457446813583374,0.5227963328361511,0.24012157320976257,0.3465045690536499";"0.44224923849105835,0.5501520037651062,0.16109421849250793,0.2917933166027069;0.4407294690608978,0.5683890581130981,0.15197569131851196,0.26139816641807556";0.424012154340744,0.5729483366012573,0.11854103207588196,0.3252279758453369
3424;3510;3;SSWI000000018237325;A;foxgray_foxred;0.7175353169441223;1;False;False;B;wolf,foxgray_foxred;0.348562628030777,0.37041714787483215;2;False;False;C;wolf;0.7333884239196777;1;False;False;2021-11-10;0.7355623245239258,0.5075987577438354,0.2857142984867096,0.21276596188545227;"0.6139817833900452,0.5136778354644775,0.2857142984867096,0.18237082660198212;0.6124619841575623,0.5106382966041565,0.29483282566070557,0.18237082660198212";0.5744680762290955,0.5303951501846313,0.26747721433639526,0.19148936867713928
3425;3511;3;SSWI000000011558455;C;;;0;True;False;B;;;0;True;False;A;foxgray_foxred;0.841606080532074;1;False;False;2021-11-10;;;0.16413374245166779,0.5410334467887878,0.12765957415103912,0.32826748490333557
3426;3512;3;SSWI000000020364286;A;deer,bear,deer;0.2526291012763977,0.37769821286201477,0.7612791657447815;3;False;False;C;deer;0.737837016582489;1;False;False;B;deer;0.7425133585929871;1;False;False;2021-11-10;"0.761398196220398,0.7218844890594482,0.3252279758453369,0.5562310218811035;0.7583586573600769,0.7370820641517639,0.33130699396133423,0.5258358716964722;0.487841933965683,0.6808510422706604,0.12462005764245987,0.15197569131851196";0.48632219433784485,0.6823708415031433,0.12158054858446121,0.1489361673593521;0.4893617033958435,0.6823708415031433,0.1155015230178833,0.1428571492433548
3427;3513;3;SSWI000000012915863;C;turkey;0.28136157989501953;1;False;False;A;turkey;0.2803822457790375;1;False;False;B;foxgray_foxred,bear;0.40175601840019226,0.4227373003959656;2;False;False;2021-11-10;0.7781155109405518,0.5927051901817322,0.10942249000072479,0.10942249000072479;0.936170220375061,0.6185410618782043,0.12765957415103912,0.11854103207588196;"0.8100304007530212,0.5942249298095703,0.09422492235898972,0.11246200650930405;0.8100304007530212,0.5942249298095703,0.09422492235898972,0.11854103207588196"
3428;3514;3;SSWI000000020365824;B;deer;0.7763020992279053;1;False;False;A;deer;0.8574569821357727;1;False;False;C;deer;0.7308223247528076;1;False;False;2021-11-10;0.37689968943595886,0.8130698800086975,0.16413374245166779,0.3130699098110199;0.43617022037506104,0.7993921041488647,0.22796352207660675,0.2735562324523926;0.36626139283180237,0.8130698800086975,0.16717325150966644,0.3252279758453369
3429;3515;3;SSWI000000019326709;A;bear;0.654460608959198;1;False;False;C;;;0;True;False;B;foxgray_foxred;0.4999544620513916;1;False;False;2021-11-10;0.10182370990514755,0.9513677954673767,0.2036474198102951,0.09726443886756897;;0.11854103207588196,0.7978723645210266,0.06686930358409882,0.10030394792556763
3430;3516;3;SSWI000000019819401;B;;;0;True;False;A;;;0;True;False;C;;;0;True;False;2021-11-10;;;
3431;3517;3;SSWI000000019697687;B;;;0;True;False;A;foxgray_foxred;0.8427009582519531;1;False;False;C;;;0;True;False;2021-11-10;;0.9012157917022705,0.5942249298095703,0.10638298094272614,0.18541033565998077;
3432;3518;3;SSWI000000018696587;C;bear,bear;0.7426362037658691,0.785029411315918;2;False;False;A;bear,bear;0.8602220416069031,0.8798173666000366;2;False;False;B;bear;0.9038211703300476;1;False;False;2021-11-10;"0.2477203607559204,0.673252284526825,0.24012157320976257,0.1975683867931366;0.3844984769821167,0.5714285969734192,0.3130699098110199,0.36474165320396423";"0.42097264528274536,0.6322188377380371,0.16717325150966644,0.20668692886829376;0.6428571343421936,0.5151975750923157,0.17325228452682495,0.28875380754470825";0.45896655321121216,0.5744680762290955,0.32826748490333557,0.37082067131996155
3433;3519;3;SSWI000000015649131;A;bear,cottontail_snowshoehare;0.7435684204101562,0.8553235530853271;2;False;False;C;bear;0.734024167060852;1;False;False;B;bear;0.74114990234375;1;False;False;2021-11-10;"0.1702127605676651,0.6671732664108276,0.3404255211353302,0.5987842082977295;0.6231002807617188,0.3951367735862732,0.07294832915067673,0.09118541330099106";0.1702127605676651,0.6717325448989868,0.3404255211353302,0.5957446694374084;0.1702127605676651,0.6717325448989868,0.3404255211353302,0.5957446694374084
3434;3520;3;SSWI000000015443014;C;opossum;0.2874470353126526;1;False;False;B;opossum;0.2511955797672272;1;False;False;A;;;0;True;False;2021-11-10;0.013677811250090599,0.6626139879226685,0.027355622500181198,0.060790274292230606;0.013677811250090599,0.6610942482948303,0.027355622500181198,0.05775076150894165;
3435;3521;3;SSWI000000020301886;B;cottontail_snowshoehare;0.8382076025009155;1;False;False;C;cottontail_snowshoehare;0.7758534550666809;1;False;False;A;cottontail_snowshoehare;0.8572036623954773;1;False;False;2021-11-10;0.5820668935775757,0.6626139879226685,0.10638298094272614,0.09118541330099106;0.8844984769821167,0.673252284526825,0.20668692886829376,0.13069908320903778;0.5653495192527771,0.6580547094345093,0.07294832915067673,0.10030394792556763
3436;3522;3;SSWI000000020364990;C;deer;0.6836555600166321;1;False;False;B;deer;0.6774997711181641;1;False;False;A;deer;0.6801609992980957;1;False;False;2021-11-10;0.9133738875389099,0.7127659320831299,0.17325228452682495,0.21580547094345093;0.9133738875389099,0.7127659320831299,0.17325228452682495,0.21580547094345093;0.911854088306427,0.7097264528274536,0.1762917935848236,0.21580547094345093
