image_group_id,blank,consol_dict_model_3,consol_dict_model_4,event_final_topk_conf,species,md_count_max,yolo_count_max,md_bbox,yolo_bbox
SSWI000000020481199,False,"{'deer': [0.869628906, 0.86181640625, 0.722167969]}","{'deer': [0.8233771324157715, 0.9832645058631897, 0.9972186088562012]}","{'deer': 0.99, 'wolf': 0.09524632866183917, 'elk': 0.027570171902577083}",deer,5,2,"{'A': ['0.4165,0.8042,0.4381,0.3856', '0.4895,0.675,0.1264,0.09932'], 'B': ['0.5917,0.8163,0.3412,0.361', '0.9161,0.7027,0.1677,0.4399', '0.4156,0.6946,0.1154,0.1412', '0.433,0.6813,0.08333,0.11', '0.5193,0.6453,0.07767,0.04126'], 'C': ['0.7966,0.7134,0.4052,0.5729', '0.5751,0.8097,0.2897,0.3799', '0.408,0.7005,0.08106,0.147']}","{'A': [['0.40021306185736844,0.8004261237147369,0.4985795412382456,0.3991477525705262']], 'B': [['0.5605468634051755,0.7997158943338597,0.43572443814263156,0.39914770619122814', '0.9080255386677194,0.7338423337617543,0.18394892266456117,0.5323153324764912'], ['0.5605468634051755,0.7997158943338597,0.43572443814263156,0.39914770619122814', '0.9080255386677194,0.7338423337617543,0.18394892266456117,0.5323153324764912']], 'C': [['0.6974431649529825,0.707386353095614,0.6051136700940349,0.5852272938087718']]}"
SSWI000000020481201,False,"{'deer': [0.84375, 0.497802734, 0.591308594]}","{'deer': [0.9570897221565247, 0.7728119492530823, 0.604232907295227]}","{'deer': 0.99, 'coyote': 0.07759946708877882, 'wolf': 0.06566309680541357}",deer,8,1,"{'A': ['0.4672,0.7065,0.1362,0.1816', '0.3243,0.6756,0.1055,0.1119', '0.3364,0.6645,0.07691,0.08656', '0.2912,0.6755,0.0406,0.07607', '0.3131,0.6679,0.07829,0.0851'], 'B': ['0.3306,0.6817,0.09179,0.1184', '0.4,0.696,0.1328,0.1529', '0.4268,0.695,0.07886,0.1503', '0.3654,0.6907,0.1448,0.1395', '0.306,0.6801,0.07202,0.1036', '0.3365,0.6679,0.07085,0.09097', '0.2868,0.6739,0.03895,0.0804', '0.3088,0.6864,0.1031,0.1207'], 'C': ['0.3679,0.6853,0.1499,0.1286', '0.3273,0.676,0.09372,0.1081', '0.4036,0.677,0.07435,0.1073', '0.3989,0.6946,0.09398,0.1411', '0.3053,0.6799,0.06819,0.103', '0.3645,0.7096,0.1858,0.1767', '0.3081,0.6859,0.1088,0.1244']}","{'A': [['0.47088066495298253,0.7061434342868422,0.1498579123824563,0.2041902860971932']], 'B': [['0.37961647938087717,0.6889204355721054,0.18892045876175437,0.18892045876175437']], 'C': [['0.36505681185736844,0.6787996842868422,0.17897729380877184,0.16938920876175437']]}"
SSWI000000020481204,False,"{'deer': [0.599121094, 0.733398438], 'coyote': [0.441894531]}","{'deer': [0.5610641241073608, 0.9062830209732056, 0.9158034920692444]}","{'deer': 0.8800781256, 'coyote': 0.5302734372, 'raccoon': 0.17436041186253232}",deer,8,1,"{'A': ['0.5132,0.6588,0.06957,0.08345', '0.335,0.6701,0.06591,0.06004', '0.3221,0.6796,0.104,0.0764', '0.5287,0.6631,0.1041,0.09531', '0.3468,0.6766,0.1028,0.07155', '0.2892,0.6833,0.1501,0.08529', '0.5063,0.6451,0.05924,0.05745', '0.3384,0.6631,0.05122,0.04738'], 'B': ['0.4375,0.6678,0.133,0.1052'], 'C': ['0.3944,0.6758,0.1268,0.09526', '0.424,0.683,0.1961,0.1112']}","{'A': [['0.5099431649529825,0.6587357680485966,0.08025566495298252,0.0894886237147369']], 'B': [['0.43536931185736844,0.6580255386677194,0.1285511237147369,0.09872158247649127']], 'C': [['0.3942649052860527,0.6732954355721054,0.13263493685736844,0.10795454123824563']]}"
SSWI000000020487045,False,"{'foxgray_foxred': [0.4169921875], 'deer': [0.778320313, 0.614257813]}","{'coyote': [0.3724554181098938, 0.27637073397636414], 'deer': [0.31181925535202026]}","{'deer': 0.9339843756, 'foxgray_foxred': 0.500390625, 'coyote': 0.3103795150915782}",deer,1,3,"{'A': ['0.9111,0.6187,0.1733,0.1638'], 'B': ['0.8116,0.609,0.208,0.1659'], 'C': ['0.741,0.6043,0.2114,0.1663']}","{'A': [['0.9119317886677194,0.6157670412382457,0.17613642266456117,0.18465908247649127', '0.9112215824764912,0.6196732680485966,0.17755683504701747,0.17826704123824563', '0.9115767087617543,0.6154119149529825,0.17684658247649127,0.1867897474294738'], ['0.9119317886677194,0.6157670412382457,0.17613642266456117,0.18465908247649127', '0.9112215824764912,0.6196732680485966,0.17755683504701747,0.17826704123824563', '0.9115767087617543,0.6154119149529825,0.17684658247649127,0.1867897474294738'], ['0.9119317886677194,0.6157670412382457,0.17613642266456117,0.18465908247649127', '0.9112215824764912,0.6196732680485966,0.17755683504701747,0.17826704123824563', '0.9115767087617543,0.6154119149529825,0.17684658247649127,0.1867897474294738']], 'B': [['0.8212002461442107,0.6061789561912282,0.2240766623824563,0.1867897474294738']], 'C': [['0.752308228095614,0.6033380618573685,0.20845170876175437,0.17826704123824563']]}"
SSWI000000020491514,False,"{'deer': [0.85791015625], 'coyote': [0.572265625, 0.469970703125]}","{'coyote': [0.5383481979370117], 'deer': [0.27438148856163025], 'foxgray_foxred': [0.4450613856315613]}","{'deer': 0.99, 'coyote': 0.6867187499999999, 'cottontail_snowshoehare': 0.15023422737916312}",deer,3,3,"{'A': ['0.871,0.8175,0.2544,0.3647', '0.0751,0.731,0.1491,0.1444'], 'B': ['0.9775,0.8758,0.04326,0.2369', '0.0739,0.7298,0.1445,0.1463', '0.9632,0.8754,0.07351,0.2408'], 'C': ['0.0766,0.7289,0.1533,0.1458']}","{'A': [['0.8735795412382457,0.8096590592868422,0.25284091752350873,0.37926137628526313', '0.07697088015478071,0.721058228095614,0.15394176030956142,0.1402698737147369', '0.07674893202390352,0.7191050799059651,0.15154473904780705,0.1328125'], ['0.8735795412382457,0.8096590592868422,0.25284091752350873,0.37926137628526313', '0.07697088015478071,0.721058228095614,0.15394176030956142,0.1402698737147369', '0.07674893202390352,0.7191050799059651,0.15154473904780705,0.1328125'], ['0.8735795412382457,0.8096590592868422,0.25284091752350873,0.37926137628526313', '0.07697088015478071,0.721058228095614,0.15394176030956142,0.1402698737147369', '0.07674893202390352,0.7191050799059651,0.15154473904780705,0.1328125']], 'B': [['0.9723011237147369,0.8487215824764912,0.05397724742947378,0.30255683504701747', '0.07697088015478071,0.718749976810351,0.15394176030956142,0.13494321133228057', '0.0769708780260434,0.7171519549059651,0.1511008470435273,0.1296164098119301'], ['0.9723011237147369,0.8487215824764912,0.05397724742947378,0.30255683504701747', '0.07697088015478071,0.718749976810351,0.15394176030956142,0.13494321133228057', '0.0769708780260434,0.7171519549059651,0.1511008470435273,0.1296164098119301'], ['0.9723011237147369,0.8487215824764912,0.05397724742947378,0.30255683504701747', '0.07697088015478071,0.718749976810351,0.15394176030956142,0.13494321133228057', '0.0769708780260434,0.7171519549059651,0.1511008470435273,0.1296164098119301']], 'C': [['0.07719282722128923,0.7185724136677194,0.1529651999382987,0.13387783247649127', '0.07763671875,0.7208806649529825,0.1552734375,0.140625'], ['0.07719282722128923,0.7185724136677194,0.1529651999382987,0.13387783247649127', '0.07763671875,0.7208806649529825,0.1552734375,0.140625']]}"
SSWI000000020491517,False,"{'deer': [0.799804688, 0.822265625, 0.788574219]}","{'deer': [0.5929260849952698, 0.7560224533081055], 'coyote': [0.4274730384349823]}","{'deer': 0.98671875, 'coyote': 0.3562275320291519, 'wolf': 0.1713644340634346}",deer,1,1,"{'A': ['0.7707,0.8408,0.2019,0.3164'], 'B': ['0.6834,0.7748,0.1309,0.2836'], 'C': ['0.6686,0.7677,0.1191,0.2679']}","{'A': [['0.7698863299059651,0.8116121842868422,0.2272726598119301,0.2915482912382456']], 'B': [['0.6958451430485966,0.7634942886677194,0.16086645619122816,0.3039772474294738']], 'C': [['0.675781226810351,0.7535511005250879,0.15127837114421067,0.2826704587617544']]}"
SSWI000000020491521,False,"{'deer': [0.794921875, 0.830078125, 0.832519531]}","{'deer': [0.7183150053024292, 0.8107625246047974, 0.8446133136749268]}","{'deer': 0.9990234372, 'elk': 0.2063467726111412, 'coyote': 0.015246961265802383}",deer,1,1,"{'A': ['0.1997,0.8196,0.3973,0.357'], 'B': ['0.2001,0.8245,0.3947,0.3495'], 'C': ['0.1996,0.8252,0.3981,0.3444']}","{'A': [['0.20809658247649127,0.7789417487147369,0.41619316495298253,0.4421165025705262']], 'B': [['0.2077414793808772,0.8139204355721054,0.4154829587617544,0.37215912885578933']], 'C': [['0.2077414793808772,0.814453125,0.4154829587617544,0.37109375']]}"
SSWI000000020491540,False,"{'blank': [0.99, 0.99, 0.99]}","{'coyote': [0.3735015094280243, 0.24975383281707764, 0.25841933488845825]}","{'blank': 0.99, 'coyote': 0.31125125785668695, 'deer': 0.19803849359353384}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020491564,False,"{'blank': [0.99, 0.99, 0.99]}","{'blank': [0.41290000081062317, 0.5913607478141785, 0.3329433500766754]}","{'blank': 0.99, 'deer': 0.21819303433100384, 'coyote': 0.1550061752398809}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020491612,False,"{'coyote': [0.537109375, 0.54443359375, 0.639160156]}","{'deer': [0.5213299989700317, 0.47414278984069824, 0.6100729703903198]}","{'coyote': 0.7669921872, 'deer': 0.5083941419919332, 'elk': 0.01492633018642664}",coyote,1,2,"{'A': ['0.879,0.9481,0.2418,0.09703'], 'B': ['0.827,0.9002,0.2915,0.1903'], 'C': ['0.75,0.9087,0.3255,0.1788']}","{'A': [['0.8778408943338597,0.9438920412382457,0.24431821133228057,0.11221591752350873']], 'B': [['0.7952769549059651,0.9002130386677194,0.23046875,0.19957392266456117', '0.8158735605721054,0.8970170412382457,0.28870737371473687,0.20596591752350873'], ['0.7952769549059651,0.9002130386677194,0.23046875,0.19957392266456117', '0.8158735605721054,0.8970170412382457,0.28870737371473687,0.20596591752350873']], 'C': [['0.7491121842868422,0.9076704587617543,0.3313209510501757,0.18465908247649127']]}"
SSWI000000020491625,False,"{'blank': [0.99, 0.99, 0.99]}","{'coyote': [0.5112787485122681, 0.37152907252311707, 0.5678262710571289]}","{'blank': 0.99, 'coyote': 0.4731885592142741, 'deer': 0.1511949673295021}",blank,1,0,"{'A': ['0.9649,0.6981,0.06801,0.1232'], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020491648,False,"{'deer': [0.616699219], 'blank': [0.99, 0.99]}","{'bear': [0.8262385129928589, 0.6355593204498291], 'blank': [0.5601386427879333]}","{'deer': 0.7400390628, 'bear': 0.6885320941607158, 'turkey': 0.0730251024166743}",deer,1,1,"{'A': ['0.9025,0.9035,0.1884,0.1881'], 'B': [], 'C': ['0.1908,0.9758,0.3741,0.03389']}","{'A': [['0.8973721675235088,0.8984374536207019,0.20525566495298253,0.2017045876175437']], 'B': [], 'C': []}"
SSWI000000020491649,False,"{'deer': [0.761230469, 0.7490234375, 0.7880859375]}","{'deer': [0.475516676902771, 0.6699087023735046, 0.578949511051178]}","{'deer': 0.945703125, 'coyote': 0.17963117609421414, 'turkey': 0.07589455073078474}",deer,3,3,"{'A': ['0.6085,0.7071,0.2238,0.2229', '0.9731,0.851,0.05243,0.1171'], 'B': ['0.8877,0.8318,0.2244,0.3306', '0.5011,0.6774,0.2051,0.1801'], 'C': ['0.8659,0.8396,0.2655,0.3108', '0.4744,0.651,0.1675,0.1243', '0.4904,0.6673,0.2375,0.1545']}","{'A': [['0.6008522474294737,0.6850141623824563,0.2180397474294738,0.26775566495298253']], 'B': [['0.5007102061912282,0.6633522474294737,0.20880683504701747,0.22443183504701747', '0.8863636237147369,0.8403764162382457,0.2272727525705262,0.31356533247649127', '0.8863636005250879,0.84765625,0.2244317886677194,0.3046875'], ['0.5007102061912282,0.6633522474294737,0.20880683504701747,0.22443183504701747', '0.8863636237147369,0.8403764162382457,0.2272727525705262,0.31356533247649127', '0.8863636005250879,0.84765625,0.2244317886677194,0.3046875'], ['0.5007102061912282,0.6633522474294737,0.20880683504701747,0.22443183504701747', '0.8863636237147369,0.8403764162382457,0.2272727525705262,0.31356533247649127', '0.8863636005250879,0.84765625,0.2244317886677194,0.3046875']], 'C': [['0.8661221443338597,0.8252840592868422,0.2677557113322806,0.3252840360971932', '0.47443180026254395,0.6637073737147369,0.20028405928684223,0.19815341752350873'], ['0.8661221443338597,0.8252840592868422,0.2677557113322806,0.3252840360971932', '0.47443180026254395,0.6637073737147369,0.20028405928684223,0.19815341752350873']]}"
SSWI000000020491655,False,"{'deer': [0.7353515625, 0.76318359375, 0.7734375]}","{'deer': [0.6399667263031006, 0.9480183720588684, 0.7563389539718628]}","{'deer': 0.928125, 'coyote': 0.14681210120519003, 'wolf': 0.07984446982542674}",deer,2,2,"{'A': ['0.6542,0.9474,0.2383,0.09924', '0.93,0.8443,0.1273,0.3022'], 'B': ['0.7312,0.9081,0.1745,0.178', '0.9358,0.8445,0.1283,0.3059'], 'C': ['0.7195,0.8811,0.1587,0.2347', '0.9341,0.8439,0.1297,0.3008']}","{'A': [['0.6516334742398248,0.9438920412382457,0.27627837114421067,0.11221591752350873', '0.9296875,0.8368252693338597,0.13636367009403497,0.27805395619122814'], ['0.6516334742398248,0.9438920412382457,0.27627837114421067,0.11221591752350873', '0.9296875,0.8368252693338597,0.13636367009403497,0.27805395619122814']], 'B': [['0.9303977061912282,0.8380681649529825,0.13778408247649127,0.28693183504701747', '0.7379261005250879,0.9034090824764912,0.2088067886677194,0.19318183504701747'], ['0.9303977061912282,0.8380681649529825,0.13778408247649127,0.28693183504701747', '0.7379261005250879,0.9034090824764912,0.2088067886677194,0.19318183504701747']], 'C': [['0.9293323737147369,0.8359375,0.1413352525705262,0.265625', '0.7279829123824563,0.8718039561912282,0.20170449485894756,0.2563920876175437'], ['0.9293323737147369,0.8359375,0.1413352525705262,0.265625', '0.7279829123824563,0.8718039561912282,0.20170449485894756,0.2563920876175437']]}"
SSWI000000020491656,False,"{'deer': [0.728515625, 0.7216796875, 0.74853515625]}","{'deer': [0.9879083037376404, 0.9785100221633911, 0.9215142726898193]}","{'deer': 0.8982421875, 'bear': 0.04574010459085306, 'raccoon': 0.0034896718959013624}",deer,4,3,"{'A': ['0.1249,0.8871,0.2489,0.2186', '0.6375,0.7058,0.06964,0.1651', '0.8984,0.77,0.1006,0.2006'], 'B': ['0.4658,0.9377,0.7678,0.1216', '0.6374,0.6961,0.07402,0.1377', '0.8945,0.7758,0.1144,0.2162', '0.6202,0.7002,0.1181,0.149'], 'C': ['0.6814,0.9322,0.5944,0.1324', '0.6391,0.7061,0.08703,0.158', '0.8913,0.7842,0.1124,0.2161']}","{'A': [['0.6384943118573685,0.710937476810351,0.0973011237147369,0.2159090360971932', '0.8977272474294737,0.7840908943338597,0.12357949485894756,0.2599432113322806', '0.13494317654780705,0.8792613299059651,0.2698863530956141,0.24005683504701747'], ['0.6384943118573685,0.710937476810351,0.0973011237147369,0.2159090360971932', '0.8977272474294737,0.7840908943338597,0.12357949485894756,0.2599432113322806', '0.13494317654780705,0.8792613299059651,0.2698863530956141,0.24005683504701747'], ['0.6384943118573685,0.710937476810351,0.0973011237147369,0.2159090360971932', '0.8977272474294737,0.7840908943338597,0.12357949485894756,0.2599432113322806', '0.13494317654780705,0.8792613299059651,0.2698863530956141,0.24005683504701747']], 'B': [['0.8849431649529825,0.7784090592868422,0.12642050514105244,0.22727270619122816', '0.46821732506563596,0.9272017087617543,0.8078835148217105,0.14559658247649127', '0.6402698737147369,0.707386353095614,0.09872158247649127,0.2088067886677194'], ['0.8849431649529825,0.7784090592868422,0.12642050514105244,0.22727270619122816', '0.46821732506563596,0.9272017087617543,0.8078835148217105,0.14559658247649127', '0.6402698737147369,0.707386353095614,0.09872158247649127,0.2088067886677194'], ['0.8849431649529825,0.7784090592868422,0.12642050514105244,0.22727270619122816', '0.46821732506563596,0.9272017087617543,0.8078835148217105,0.14559658247649127', '0.6402698737147369,0.707386353095614,0.09872158247649127,0.2088067886677194']], 'C': [['0.8892044948589476,0.7821377461442107,0.13068183504701747,0.25106533247649127', '0.6567826430485966,0.9232954587617543,0.6324573737147369,0.15340908247649127', '0.6438209974294737,0.7162641623824563,0.10085224742947378,0.22088066495298253'], ['0.8892044948589476,0.7821377461442107,0.13068183504701747,0.25106533247649127', '0.6567826430485966,0.9232954587617543,0.6324573737147369,0.15340908247649127', '0.6438209974294737,0.7162641623824563,0.10085224742947378,0.22088066495298253'], ['0.8892044948589476,0.7821377461442107,0.13068183504701747,0.25106533247649127', '0.6567826430485966,0.9232954587617543,0.6324573737147369,0.15340908247649127', '0.6438209974294737,0.7162641623824563,0.10085224742947378,0.22088066495298253']]}"
SSWI000000020491668,False,"{'deer': [0.690429688], 'blank': [0.99, 0.99]}","{'coyote': [0.25126129388809204, 0.43720561265945435, 0.47665339708328247]}","{'deer': 0.8285156256, 'coyote': 0.3972111642360687, 'raccoon': 0.16876962035894394}",deer,6,1,"{'A': ['0.4173,0.6111,0.1127,0.1098', '0.2618,0.5788,0.05961,0.07232', '0.4006,0.6035,0.07443,0.09346'], 'B': ['0.3447,0.6068,0.06502,0.1046', '0.2353,0.5806,0.112,0.08081', '0.3318,0.5973,0.09356,0.1047', '0.4279,0.6087,0.03894,0.03438', '0.2545,0.571,0.1389,0.1081', '0.3532,0.6048,0.04864,0.08444'], 'C': ['0.2241,0.5808,0.08968,0.0813', '0.4284,0.61,0.0418,0.03833']}","{'A': [['0.4190340708816667,0.6139914561912282,0.12428977061912282,0.12997158247649127']], 'B': [], 'C': []}"
SSWI000000020491675,False,"{'deer': [0.745117188, 0.321777344], 'blank': [0.99]}","{'coyote': [0.468379944562912], 'deer': [0.44796112179756165], 'turkey': [0.45131391286849976]}","{'deer': 0.8941406256000001, 'coyote': 0.3903166204690933, 'turkey': 0.3760949273904165}",deer,6,1,"{'A': ['0.4138,0.6053,0.1211,0.1459', '0.0736,0.7494,0.1453,0.1482', '0.4642,0.5822,0.039,0.1245', '0.4507,0.5982,0.06558,0.1434'], 'B': ['0.3604,0.593,0.07784,0.1361', '0.0741,0.7493,0.1482,0.1486', '0.3416,0.5943,0.1297,0.1424', '0.2054,0.6532,0.1613,0.0962', '0.2338,0.6561,0.1102,0.08421', '0.2499,0.6567,0.0714,0.07726'], 'C': ['0.6862,0.6935,0.05019,0.1548', '0.7248,0.6879,0.1201,0.1522', '0.0741,0.7468,0.1479,0.1522', '0.6876,0.6558,0.043,0.0799']}","{'A': [['0.4147727177860527,0.6029829355721054,0.14417614690438593,0.1683238762852631']], 'B': [['0.34792258311912283,0.5987215824764912,0.1194957512852631,0.16903408247649127']], 'C': []}"
SSWI000000020491677,False,"{'blank': [0.99, 0.99], 'deer': [0.281494141]}","{'turkey': [0.5900459885597229, 0.7252616882324219, 0.7051692008972168]}","{'turkey': 0.6043847401936849, 'deer': 0.33779296919999996, 'coyote': 0.1994163418809573}",turkey,4,1,"{'A': ['0.3407,0.6211,0.21,0.1308', '0.368,0.6139,0.1455,0.1061', '0.3865,0.6024,0.104,0.08602', '0.299,0.6304,0.2981,0.1539'], 'B': [], 'C': ['0.6529,0.6389,0.06736,0.09543', '0.6569,0.6632,0.07766,0.1321', '0.6614,0.711,0.0854,0.08013']}","{'A': [], 'B': [], 'C': [['0.6669033711442107,0.6345880386677194,0.08309658247649127,0.14346591752350873']]}"
SSWI000000020491680,False,"{'deer': [0.515625, 0.6298828125, 0.7900390625]}","{'deer': [0.6221290826797485, 0.9164248108863831, 0.9325051307678223]}","{'deer': 0.948046875, 'coyote': 0.1705778886874517, 'elk': 0.11315898348887762}",deer,6,2,"{'A': ['0.4998,0.6802,0.2212,0.1873', '0.408,0.6429,0.05167,0.1042', '0.5752,0.6799,0.08833,0.155', '0.5283,0.6724,0.1668,0.1497'], 'B': ['0.6351,0.72,0.126,0.2072', '0.4078,0.6436,0.05459,0.09728', '0.3908,0.6503,0.08923,0.1115', '0.7157,0.7448,0.06394,0.1627', '0.6694,0.7349,0.1679,0.2174', '0.4144,0.6356,0.04006,0.07778'], 'C': ['0.6653,0.7444,0.1393,0.2695']}","{'A': [['0.40340908247649127,0.6484375,0.08877841752350873,0.13778408247649127', '0.5656959974294737,0.683948853095614,0.12713066495298253,0.2215909639028068'], ['0.40340908247649127,0.6484375,0.08877841752350873,0.13778408247649127', '0.5656959974294737,0.683948853095614,0.12713066495298253,0.2215909639028068']], 'B': [['0.6271306649529825,0.7166193118573685,0.15340908247649127,0.2599432113322806', '0.38068181185736844,0.6530539561912282,0.13210229380877184,0.15127841752350873'], ['0.6271306649529825,0.7166193118573685,0.15340908247649127,0.2599432113322806', '0.38068181185736844,0.6530539561912282,0.13210229380877184,0.15127841752350873']], 'C': [['0.6692116224294737,0.7320667255250879,0.1672584974294738,0.27308237371473687', '0.37899503157131575,0.652343726810351,0.1354758543808772,0.1541192886677194'], ['0.6692116224294737,0.7320667255250879,0.1672584974294738,0.27308237371473687', '0.37899503157131575,0.652343726810351,0.1354758543808772,0.1541192886677194']]}"
SSWI000000020491681,False,"{'deer': [0.322021484, 0.753417969, 0.745117188]}","{'coyote': [0.40007662773132324], 'deer': [0.9321436882019043, 0.5424304008483887]}","{'deer': 0.9041015628, 'coyote': 0.3333971897761027, 'turkey': 0.24672244985898337}",deer,1,1,"{'A': ['0.8252,0.7103,0.09643,0.152'], 'B': ['0.8922,0.7507,0.158,0.2108'], 'C': ['0.9124,0.7676,0.175,0.2248']}","{'A': [['0.8345170180485966,0.699218726810351,0.14204545876175437,0.2080965360971932']], 'B': [['0.8998579123824563,0.7544388930485966,0.14630683504701747,0.23828120362070193']], 'C': [['0.9204545412382457,0.7606533711442107,0.15909091752350873,0.24715908247649127']]}"
SSWI000000020491690,False,"{'deer': [0.748046875, 0.73681640625], 'turkey': [0.282470703]}","{'deer': [0.6346549987792969, 0.6215494871139526, 0.602446973323822]}","{'deer': 0.8976562499999999, 'turkey': 0.33896484359999995, 'coyote': 0.2525496731201808}",deer,4,2,"{'A': ['0.77,0.7498,0.2099,0.2713'], 'B': ['0.4483,0.6395,0.06029,0.1344'], 'C': ['0.8849,0.7204,0.09947,0.1785', '0.6445,0.7225,0.08355,0.08098', '0.6319,0.7336,0.1211,0.1072', '0.6496,0.7119,0.07116,0.05703']}","{'A': [['0.7634942886677194,0.7301136237147369,0.2414772474294738,0.2727272474294738', '0.0787242536849164,0.7286931649529825,0.15434126324929,0.14630683504701747'], ['0.7634942886677194,0.7301136237147369,0.2414772474294738,0.2727272474294738', '0.0787242536849164,0.7286931649529825,0.15434126324929,0.14630683504701747']], 'B': [['0.44850852061912283,0.6296164561912282,0.08522729380877185,0.15269882990596503', '0.0785023060975466,0.7279829123824563,0.15265447028139803,0.14488632990596503'], ['0.44850852061912283,0.6296164561912282,0.08522729380877185,0.15269882990596503', '0.0785023060975466,0.7279829123824563,0.15265447028139803,0.14488632990596503']], 'C': [['0.07796963777585594,0.7279829355721054,0.1526544744482881,0.1463067886677194']]}"
SSWI000000020491701,False,"{'blank': [0.99, 0.99, 0.99]}","{'wolf': [0.31266021728515625], 'deer': [0.28932279348373413, 0.6243256330490112]}","{'blank': 0.99, 'wolf': 0.26055018107096356, 'turkey': 0.17207921793063483}",blank,0,0,"{'A': [], 'B': [], 'C': []}","{'A': [], 'B': [], 'C': []}"
SSWI000000020491702,False,"{'deer': [0.617675781, 0.717285156, 0.575683594]}","{'turkey': [0.314096599817276], 'deer': [0.6022999882698059, 0.5436130166053772]}","{'deer': 0.8607421872, 'turkey': 0.26174716651439667, 'elk': 0.21940109630425772}",deer,1,1,"{'A': ['0.0882,0.7374,0.1764,0.139'], 'B': ['0.5865,0.673,0.09729,0.2071'], 'C': ['0.6075,0.7006,0.1033,0.2439']}","{'A': [['0.5848721443338597,0.7153763930485966,0.0816761237147369,0.1402698737147369']], 'B': [['0.5841619149529825,0.6745383543808772,0.12997158247649127,0.24467329123824563']], 'C': [['0.6129261005250879,0.7061434574764912,0.12357954123824563,0.18146308504701747']]}"
SSWI000000020491714,False,"{'turkey': [0.552734375, 0.513671875, 0.571777344]}","{'deer': [0.5910662412643433, 0.5931590795516968, 0.679271936416626]}","{'turkey': 0.6861328128, 'deer': 0.566059947013855, 'coyote': 0.2846963206926982}",turkey,4,1,"{'A': ['0.9387,0.6956,0.1161,0.1027', '0.984,0.6935,0.02412,0.09445', '0.0829,0.747,0.1634,0.1489', '0.9745,0.6998,0.04391,0.112'], 'B': ['0.0845,0.7451,0.1675,0.1464'], 'C': ['0.0835,0.7459,0.1653,0.1466']}","{'A': [['0.08345170296434211,0.7322442886677194,0.16690340592868422,0.15340908247649127']], 'B': [['0.08380681765478071,0.732421851810351,0.16761363530956142,0.15305395619122816']], 'C': [['0.08389559342868422,0.7329545412382457,0.16779118685736844,0.15340908247649127']]}"
SSWI000000020491717,False,"{'turkey': [0.44091796875], 'blank': [0.99, 0.99]}","{'deer': [0.2970760464668274], 'turkey': [0.6429678201675415, 0.5645272731781006]}","{'turkey': 0.5358065168062847, 'deer': 0.2475633720556895, 'wolf': 0.19964110106229782}",turkey,2,2,"{'A': ['0.9636,0.8556,0.06923,0.2754', '0.9637,0.924,0.06747,0.1304'], 'B': ['0.9118,0.6199,0.1761,0.1915'], 'C': []}","{'A': [['0.96484375,0.8432173105721054,0.0703125,0.31356537885578933', '0.9868607912382457,0.7464488299059651,0.026278417523508738,0.09375'], ['0.96484375,0.8432173105721054,0.0703125,0.31356537885578933', '0.9868607912382457,0.7464488299059651,0.026278417523508738,0.09375']], 'B': [], 'C': []}"
SSWI000000020491721,False,"{'wolf': [0.337646484], 'deer': [0.751953125, 0.7578125]}","{'deer': [0.3283759653568268, 0.8079245686531067, 0.7476977705955505]}","{'deer': 0.9093749999999999, 'wolf': 0.4051757808, 'coyote': 0.2295429011185964}",deer,1,1,"{'A': ['0.8581,0.8658,0.2836,0.2665'], 'B': ['0.8217,0.8217,0.35,0.3563'], 'C': ['0.8104,0.801,0.3715,0.3977']}","{'A': [['0.840198853095614,0.861328125,0.3153409639028068,0.27734375']], 'B': [['0.7947443118573685,0.8132102061912282,0.41051137628526313,0.37215908247649127']], 'C': [['0.7926136237147369,0.7887073737147369,0.4147727525705262,0.4225852525705262']]}"
SSWI000000020491722,False,"{'elk': [0.338623047, 0.334228516, 0.252197266]}","{'bear': [0.3321736454963684, 0.4133129417896271], 'deer': [0.35932207107543945]}","{'elk': 0.4063476564, 'bear': 0.3444274514913559, 'deer': 0.2994350592295329}",elk,2,1,"{'A': ['0.4676,0.5791,0.4153,0.8291'], 'B': ['0.4689,0.5847,0.4198,0.8292'], 'C': ['0.4665,0.5864,0.4079,0.8196', '0.8763,0.6038,0.2471,0.2507']}","{'A': [['0.48233309342868425,0.5747514220356579,0.42311789561912283,0.8249289909757017']], 'B': [['0.42542611791732465,0.5814985837617543,0.5198863415007896,0.8114346675235088']], 'C': [['0.42249643041732465,0.5772372190713158,0.5229047989772808,0.819957396904386']]}"
