image_group_id,image_id_1,image_id_2,image_id_3,image_id_1_count,image_id_2_count,image_id_3_count,image_id_1_conf,image_id_2_conf,image_id_3_conf,image_id_1_bbox,image_id_2_bbox,image_id_3_bbox,image_id_1_species,image_id_2_species,image_id_3_species,image_id_1_blank,image_id_2_blank,image_id_3_blank,image_id_1_detectable,image_id_2_detectable,image_id_3_detectable,model_id
SSWI000000020365917,A,B,C,2,0,0,0.654;0.102,,,"0.974,0.6905,0.04989,0.09428;0.7568,0.6805,0.03676,0.07263",,,,,,False,True,True,False,False,False,5
SSWI000000020365943,A,B,C,1,1,0,0.999,0.999,,"0.2388,0.8095,0.3759,0.3808","0.0446,0.8321,0.08732,0.3173",,,,,False,False,True,False,False,False,5
SSWI000000020366008,A,B,C,1,1,1,0.995,0.997,0.995,"0.8939,0.8951,0.2116,0.1174","0.4498,0.8786,0.1982,0.1119","0.3023,0.8619,0.192,0.1022",,,,False,False,False,False,False,False,5
SSWI000000020366016,A,B,C,1,1,1,0.999,0.999,0.999,"0.4903,0.8417,0.4434,0.3149","0.4795,0.8414,0.4295,0.3111","0.4813,0.8423,0.4291,0.3096",,,,False,False,False,False,False,False,5
SSWI000000020366023,A,B,C,2,1,1,0.995;0.289,0.998,0.998,"0.0621,0.9027,0.1243,0.1898;0.0997,0.9685,0.05489,0.05796","0.1016,0.8695,0.2006,0.2574","0.1037,0.8695,0.203,0.2599",,,,False,False,False,False,False,False,5
SSWI000000020366027,A,B,C,1,1,1,0.999,0.999,0.999,"0.6806,0.8391,0.61,0.3195","0.6815,0.8391,0.6341,0.3198","0.6862,0.839,0.6238,0.3175",,,,False,False,False,False,False,False,5
SSWI000000020366039,A,B,C,2,2,2,0.998;0.989,0.999;0.994,0.998;0.995,"0.3104,0.8392,0.6208,0.3088;0.918,0.7638,0.1625,0.1704","0.3164,0.8508,0.6244,0.2856;0.9004,0.7683,0.199,0.1799","0.311,0.8553,0.6201,0.2752;0.9171,0.7646,0.1656,0.1729",,,,False,False,False,False,False,False,5
SSWI000000020366047,A,B,C,1,1,1,0.999,0.999,0.999,"0.3034,0.8182,0.1581,0.3445","0.3047,0.8208,0.1285,0.3382","0.3144,0.8174,0.1392,0.3355",,,,False,False,False,False,False,False,5
SSWI000000020366072,A,B,C,1,1,1,0.998,0.999,0.999,"0.9321,0.7413,0.1356,0.1377","0.7999,0.7288,0.1724,0.1347","0.7573,0.7283,0.1941,0.1512",,,,False,False,False,False,False,False,5
SSWI000000020366081,A,B,C,1,1,1,0.997,0.996,0.995,"0.3167,0.8396,0.2626,0.31","0.3266,0.841,0.2856,0.3128","0.3267,0.8412,0.2765,0.3118",,,,False,False,False,False,False,False,5
SSWI000000020366099,A,B,C,1,0,0,0.67,,,"0.7451,0.9831,0.08263,0.03222",,,,,,False,True,True,False,False,False,5
SSWI000000020366138,A,B,C,1,1,1,0.999,0.999,0.999,"0.873,0.7802,0.134,0.3105","0.874,0.7809,0.1327,0.3062","0.8747,0.7799,0.1327,0.3073",,,,False,False,False,False,False,False,5
SSWI000000020366153,A,B,C,1,1,1,0.999,0.999,0.999,"0.1607,0.831,0.197,0.337","0.1759,0.8308,0.1575,0.3368","0.1785,0.8314,0.1403,0.3355",,,,False,False,False,False,False,False,5
SSWI000000020366201,A,B,C,2,0,0,0.99;0.12,,,"0.4207,0.9493,0.05517,0.09758;0.4446,0.9514,0.1166,0.09711",,,,,,False,True,True,False,False,False,5
SSWI000000020366217,A,B,C,1,1,1,0.993,0.999,0.999,"0.9712,0.719,0.05152,0.1283","0.7678,0.8151,0.4533,0.3685","0.6521,0.8217,0.3538,0.3484",,,,False,False,False,False,False,False,5
SSWI000000020366241,A,B,C,1,2,2,0.999,0.999;0.902,0.999;0.962,"0.2826,0.7811,0.3699,0.3287","0.3272,0.7668,0.2944,0.329;0.1516,0.7623,0.05311,0.1397","0.3238,0.7692,0.2971,0.3297;0.151,0.7622,0.04906,0.1381",,,,False,False,False,False,False,False,5
SSWI000000020366285,A,B,C,1,3,1,0.365,0.986;0.421;0.129,0.728,"0.5642,0.9234,0.1437,0.1229","0.5919,0.8869,0.08984,0.1009;0.5802,0.888,0.1466,0.1061;0.6159,0.8919,0.1321,0.1077","0.4761,0.8437,0.05031,0.06357",,,,False,False,False,False,False,False,5
SSWI000000020366351,A,B,C,1,1,1,0.999,0.999,0.999,"0.3303,0.7887,0.1526,0.3671","0.3306,0.7888,0.1539,0.3696","0.3315,0.7834,0.1528,0.3562",,,,False,False,False,False,False,False,5
SSWI000000020366374,A,B,C,2,1,3,0.999;0.997,0.999,0.997;0.981;0.182,"0.4682,0.7858,0.1105,0.209;0.2308,0.8239,0.1639,0.1725","0.4552,0.7769,0.1383,0.2078","0.4872,0.7752,0.07792,0.2012;0.4187,0.8068,0.1143,0.1465;0.4523,0.7937,0.1283,0.1648",,,,False,False,False,False,False,False,5
SSWI000000020372018,A,B,C,1,1,1,0.999,0.999,0.999,"0.5498,0.5,0.9003,1.0","0.6874,0.5022,0.6251,0.9955","0.6887,0.5019,0.6192,0.9961",,,,False,False,False,False,False,False,5
SSWI000000020372054,A,B,C,2,2,2,0.999;0.999,0.999;0.999,0.999;0.999,"0.2954,0.4501,0.1789,0.5441;0.7973,0.2874,0.2897,0.4484","0.2944,0.4514,0.1783,0.5396;0.7774,0.2982,0.2446,0.4279","0.2967,0.4484,0.1768,0.5373;0.7752,0.3034,0.2409,0.4289",,,,False,False,False,False,False,False,5
SSWI000000020372066,A,B,C,1,1,0,0.999,0.128,,"0.1362,0.5376,0.2695,0.2384","0.9045,0.5047,0.04677,0.08107",,,,,False,False,True,False,False,False,5
SSWI000000020396025,A,B,C,1,1,1,0.999,0.999,0.999,"0.1611,0.802,0.3184,0.3915","0.2337,0.7999,0.4632,0.3892","0.3526,0.8018,0.6288,0.3832",,,,False,False,False,False,False,False,5
SSWI000000020396050,A,B,C,1,1,1,0.999,0.999,0.999,"0.9157,0.7837,0.1682,0.2876","0.864,0.7948,0.2696,0.3683","0.8604,0.7924,0.2774,0.3818",,,,False,False,False,False,False,False,5
SSWI000000020396068,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020396188,A,B,C,1,1,1,0.999,0.998,0.993,"0.8458,0.8773,0.3063,0.2414","0.3255,0.9229,0.5207,0.1488","0.1824,0.9452,0.3606,0.1054",,,,False,False,False,False,False,False,5
SSWI000000020398034,A,B,C,1,0,0,0.998,,,"0.6643,0.7773,0.4081,0.3578",,,,,,False,True,True,False,False,False,5
SSWI000000020398107,A,B,C,1,0,0,0.999,,,"0.2297,0.6612,0.2108,0.2727",,,,,,False,True,True,False,False,False,5
SSWI000000020398770,A,B,C,1,0,0,0.999,,,"0.9202,0.5001,0.1594,0.3212",,,,,,False,True,True,False,False,False,5
SSWI000000020421354,A,B,C,1,1,1,0.999,0.999,0.996,"0.2382,0.5433,0.3199,0.5111","0.1156,0.5943,0.2299,0.5636","0.041,0.6542,0.0819,0.4155",,,,False,False,False,False,False,False,5
SSWI000000020440904,A,B,C,2,1,2,0.999;0.147,0.999,0.999;0.112,"0.1043,0.715,0.2016,0.1751;0.4359,0.6805,0.07445,0.08396","0.4434,0.8007,0.1828,0.1381","0.4461,0.8008,0.1404,0.1399;0.8113,0.6582,0.03806,0.08905",,,,False,False,False,False,False,False,5
SSWI000000020458968,A,B,C,1,1,1,0.999,0.999,0.999,"0.921,0.4846,0.1578,0.3702","0.6544,0.5928,0.6857,0.8141","0.6409,0.5696,0.7152,0.8606",,,,False,False,False,False,False,False,5
SSWI000000020459288,A,B,C,1,1,1,0.999,0.999,0.999,"0.6873,0.722,0.2703,0.3971","0.7312,0.7192,0.3118,0.4007","0.7363,0.7006,0.2997,0.3663",,,,False,False,False,False,False,False,5
SSWI000000020467352,A,B,C,1,1,1,0.999,0.999,0.999,"0.8832,0.6882,0.2316,0.1672","0.711,0.691,0.258,0.1851","0.6609,0.6935,0.2694,0.1726",,,,False,False,False,False,False,False,5
SSWI000000020467458,A,B,C,1,2,0,0.998,0.98;0.113,,"0.5699,0.7395,0.1739,0.1166","0.8944,0.7329,0.1034,0.09232;0.9137,0.7246,0.1471,0.1001",,,,,False,False,True,False,False,False,5
SSWI000000020467552,A,B,C,1,1,1,0.998,0.998,0.997,"0.883,0.6922,0.2338,0.3116","0.8847,0.6923,0.2302,0.3194","0.8795,0.6942,0.2396,0.3186",,,,False,False,False,False,False,False,5
SSWI000000020467575,A,B,C,1,1,1,0.999,0.999,0.998,"0.9123,0.5451,0.1751,0.3951","0.9201,0.5633,0.1587,0.2978","0.9384,0.5578,0.1231,0.2959",,,,False,False,False,False,False,False,5
SSWI000000020467694,A,B,C,1,0,0,0.997,,,"0.484,0.7617,0.2502,0.1617",,,,,,False,True,True,False,False,False,5
SSWI000000020467760,A,B,C,0,0,1,,,0.165,,,"0.4232,0.932,0.05863,0.1091",,,,True,True,False,False,False,False,5
SSWI000000020467797,A,B,C,2,1,0,0.984;0.202,0.993,,"0.6908,0.8595,0.09596,0.09243;0.6704,0.8671,0.1376,0.1067","0.735,0.8574,0.09213,0.08118",,,,,False,False,True,False,False,False,5
SSWI000000020467888,A,B,C,2,1,1,0.983;0.783,0.981,0.995,"0.6386,0.8968,0.0948,0.0935;0.5515,0.8956,0.2601,0.09436","0.6343,0.8988,0.06813,0.09776","0.6364,0.8907,0.06739,0.1241",,,,False,False,False,False,False,False,5
SSWI000000020467927,A,B,C,1,0,0,0.999,,,"0.9264,0.724,0.147,0.2743",,,,,,False,True,True,False,False,False,5
SSWI000000020467941,A,B,C,3,1,0,0.895;0.503;0.172,0.224,,"0.4416,0.9223,0.09323,0.1138;0.4753,0.9201,0.1645,0.1164;0.5346,0.9245,0.2767,0.1169","0.3189,0.947,0.1326,0.09188",,,,,False,False,True,False,False,False,5
SSWI000000020473592,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020473641,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020481065,A,B,C,1,2,2,0.998,0.992;0.174,0.989;0.282,"0.4397,0.7289,0.08968,0.1622","0.4125,0.7274,0.1226,0.171;0.3815,0.747,0.1947,0.2101","0.3916,0.7271,0.1611,0.1731;0.4218,0.7213,0.1058,0.1596",,,,False,False,False,False,False,False,5
SSWI000000020481080,A,B,C,2,1,1,0.983;0.307,0.997,0.999,"0.5931,0.7161,0.1217,0.1391;0.6203,0.7227,0.1703,0.1718","0.9564,0.7015,0.08702,0.3626","0.9009,0.7468,0.198,0.5063",,,,False,False,False,False,False,False,5
SSWI000000020481094,A,B,C,1,1,1,0.998,0.999,0.999,"0.0419,0.7344,0.0824,0.1873","0.1986,0.8407,0.3972,0.3077","0.3066,0.8134,0.3336,0.3622",,,,False,False,False,False,False,False,5
SSWI000000020481100,A,B,C,1,1,1,0.999,0.99,0.99,"0.4443,0.8689,0.322,0.2541","0.2259,0.8958,0.4465,0.2014","0.1732,0.9025,0.338,0.1802",,,,False,False,False,False,False,False,5
SSWI000000020481106,A,B,C,1,1,1,0.995,0.998,0.997,"0.3285,0.6015,0.08139,0.2502","0.339,0.604,0.08298,0.2583","0.3396,0.6064,0.08572,0.2603",,,,False,False,False,False,False,False,5
SSWI000000020481128,A,B,C,1,1,1,0.473,0.998,0.999,"0.3793,0.7026,0.1013,0.1337","0.4654,0.7224,0.1485,0.2342","0.4749,0.6887,0.1621,0.2778",,,,False,False,False,False,False,False,5
SSWI000000020481164,A,B,C,5,2,3,0.986;0.288;0.229;0.187;0.171,0.995;0.155,0.996;0.709;0.272,"0.3386,0.6102,0.09605,0.2025;0.1066,0.6659,0.06719,0.03823;0.1202,0.6734,0.09494,0.05716;0.3506,0.6109,0.07431,0.1484;0.1445,0.6756,0.1376,0.08863","0.3204,0.6159,0.08124,0.1763;0.1879,0.6662,0.04657,0.05603","0.3221,0.6144,0.07046,0.1648;0.1915,0.6629,0.05923,0.06255;0.1837,0.6739,0.06356,0.08077",,,,False,False,False,False,False,False,5
SSWI000000020481167,A,B,C,4,6,6,0.999;0.982;0.276;0.104,0.999;0.692;0.651;0.311;0.115;0.109,0.998;0.895;0.754;0.189;0.137;0.118,"0.6442,0.495,0.7113,0.9764;0.3782,0.6587,0.1204,0.259;0.3377,0.6175,0.04915,0.159;0.4092,0.6536,0.06484,0.2568","0.6202,0.4882,0.7594,0.9764;0.3838,0.6409,0.07903,0.2174;0.3355,0.6265,0.06039,0.1266;0.3593,0.6421,0.09769,0.2098;0.3841,0.657,0.1352,0.2521;0.3488,0.6415,0.07763,0.1574","0.6202,0.5003,0.7564,0.9993;0.3894,0.6444,0.08387,0.2255;0.3354,0.631,0.05433,0.1525;0.3466,0.6361,0.07055,0.1894;0.3592,0.6459,0.09902,0.2326;0.3885,0.6343,0.1356,0.2258",,,,False,False,False,False,False,False,5
SSWI000000020481184,A,B,C,3,3,1,0.999;0.764;0.19,0.999;0.832;0.186,0.999,"0.5647,0.6862,0.1908,0.1594;0.9732,0.6223,0.05081,0.06557;0.9727,0.6409,0.05325,0.1066","0.4762,0.7046,0.1724,0.1901;0.8703,0.6538,0.05838,0.09729;0.8843,0.6412,0.07909,0.08535","0.4766,0.7027,0.1757,0.1841",,,,False,False,False,False,False,False,5
SSWI000000020481194,A,B,C,1,1,1,0.999,0.999,0.999,"0.1217,0.8217,0.2435,0.3507","0.4246,0.7684,0.3283,0.4581","0.4895,0.7687,0.1962,0.4624",,,,False,False,False,False,False,False,5
SSWI000000020481199,A,B,C,2,5,3,0.999;0.238,0.999;0.998;0.969;0.296;0.175,0.998;0.993;0.977,"0.4165,0.8042,0.4381,0.3856;0.4895,0.675,0.1264,0.09932","0.5917,0.8163,0.3412,0.361;0.9161,0.7027,0.1677,0.4399;0.4156,0.6946,0.1154,0.1412;0.433,0.6813,0.08333,0.11;0.5193,0.6453,0.07767,0.04126","0.7966,0.7134,0.4052,0.5729;0.5751,0.8097,0.2897,0.3799;0.408,0.7005,0.08106,0.147",,,,False,False,False,False,False,False,5
SSWI000000020491521,A,B,C,1,1,1,0.999,0.999,0.999,"0.1997,0.8196,0.3973,0.357","0.2001,0.8245,0.3947,0.3495","0.1996,0.8252,0.3981,0.3444",,,,False,False,False,False,False,False,5
SSWI000000020491540,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020491648,A,B,C,1,0,1,0.998,,0.906,"0.9025,0.9035,0.1884,0.1881",,"0.1908,0.9758,0.3741,0.03389",,,,False,True,False,False,False,False,5
SSWI000000020491668,A,B,C,3,6,2,0.957;0.143;0.101,0.801;0.723;0.512;0.433;0.27;0.191,0.807;0.139,"0.4174,0.6111,0.1128,0.1098;0.2618,0.5788,0.05961,0.07232;0.4006,0.6035,0.07443,0.09346","0.3447,0.6068,0.06502,0.1046;0.2353,0.5806,0.112,0.08081;0.3318,0.5973,0.09356,0.1047;0.4279,0.6087,0.03894,0.03438;0.2545,0.571,0.1389,0.1081;0.3532,0.6048,0.04864,0.08444","0.2241,0.5808,0.08968,0.0813;0.4284,0.61,0.0418,0.03833",,,,False,False,False,False,False,False,5
SSWI000000020491677,A,B,C,4,0,3,0.814;0.542;0.204;0.106,,0.97;0.264;0.139,"0.3407,0.6211,0.21,0.1308;0.368,0.6139,0.1455,0.1061;0.3865,0.6024,0.104,0.08602;0.299,0.6304,0.2981,0.1539",,"0.6529,0.6389,0.06736,0.09543;0.6569,0.6632,0.07766,0.1321;0.6614,0.711,0.0854,0.08013",,,,False,True,False,False,False,False,5
SSWI000000020491701,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020491702,A,B,C,1,1,1,0.149,0.981,0.996,"0.0882,0.7374,0.1764,0.139","0.5865,0.673,0.09729,0.2071","0.6075,0.7006,0.1033,0.2439",,,,False,False,False,False,False,False,5
SSWI000000020491722,A,B,C,1,1,2,0.999,0.998,0.999;0.1,"0.4676,0.5791,0.4153,0.8291","0.4689,0.5847,0.4198,0.8292","0.4665,0.5864,0.4079,0.8196;0.8763,0.6038,0.2471,0.2507",,,,False,False,False,False,False,False,5
SSWI000000020495964,A,B,C,2,2,2,0.992;0.122,0.982;0.18,0.995;0.12,"0.2293,0.5798,0.1486,0.1397;0.1881,0.5902,0.2363,0.1664","0.3594,0.5608,0.07338,0.1064;0.3616,0.563,0.1096,0.1274","0.3606,0.5649,0.09021,0.1129;0.3762,0.5684,0.1404,0.1233",,,,False,False,False,False,False,False,5
SSWI000000020501125,A,B,C,1,0,0,0.992,,,"0.0501,0.7153,0.09597,0.1507",,,,,,False,True,True,False,False,False,5
SSWI000000020504133,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020504139,A,B,C,2,1,1,0.935;0.414,0.985,0.975,"0.869,0.7948,0.1087,0.08414;0.8957,0.7964,0.1685,0.1003","0.742,0.8069,0.1018,0.09913","0.7313,0.8063,0.1136,0.1016",,,,False,False,False,False,False,False,5
SSWI000000020504150,A,B,C,1,1,1,0.981,0.977,0.974,"0.9019,0.7211,0.1049,0.1664","0.787,0.7295,0.1166,0.08934","0.5449,0.6274,0.08074,0.0855",,,,False,False,False,False,False,False,5
SSWI000000020504151,A,B,C,2,1,1,0.291;0.29,0.692,0.856,"0.5514,0.5068,0.1291,0.06363;0.5293,0.5065,0.06989,0.05524","0.4745,0.5088,0.0638,0.07476","0.4747,0.5092,0.06256,0.07654",,,,False,False,False,False,False,False,5
SSWI000000020504172,A,B,C,1,1,1,0.998,0.999,0.999,"0.6559,0.4988,0.6807,0.9921","0.5219,0.5,0.9328,1.0","0.4995,0.4999,0.9835,0.9998",,,,False,False,False,False,False,False,5
SSWI000000020504222,A,B,C,0,1,1,,0.992,0.998,,"0.8711,0.4283,0.2489,0.1704","0.8065,0.4546,0.2945,0.2398",,,,True,False,False,False,False,False,5
SSWI000000020504230,A,B,C,1,2,0,0.594,0.868;0.143,,"0.663,0.5065,0.09796,0.06618","0.8475,0.5301,0.09049,0.08118;0.8745,0.5317,0.146,0.102",,,,,False,False,True,False,False,False,5
SSWI000000020504287,A,B,C,2,1,1,0.999;0.101,0.999,0.999,"0.2188,0.577,0.1463,0.2122;0.1711,0.5778,0.2372,0.215","0.2666,0.5715,0.2358,0.2294","0.3238,0.5731,0.2511,0.2206",,,,False,False,False,False,False,False,5
SSWI000000020504318,A,B,C,1,1,1,0.999,0.999,0.999,"0.5877,0.454,0.4788,0.6107","0.6308,0.4666,0.5671,0.6679","0.6317,0.4787,0.5734,0.6012",,,,False,False,False,False,False,False,5
SSWI000000020504330,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020504420,A,B,C,5,1,4,0.996;0.171;0.168;0.139;0.111,0.996,0.976;0.458;0.362;0.131,"0.2196,0.5245,0.1452,0.2099;0.3223,0.4769,0.07469,0.08819;0.175,0.5239,0.2097,0.2056;0.3193,0.4521,0.04664,0.04032;0.3241,0.4623,0.06443,0.06092","0.2515,0.523,0.1151,0.202","0.2592,0.5034,0.08524,0.2093;0.308,0.4974,0.03847,0.1394;0.3072,0.4998,0.04163,0.1368;0.261,0.5081,0.09856,0.2038",,,,False,False,False,False,False,False,5
SSWI000000020504701,A,B,C,2,4,1,0.996;0.118,0.922;0.776;0.15;0.125,0.995,"0.8339,0.7429,0.1511,0.09114;0.764,0.7512,0.2783,0.1034","0.8677,0.7774,0.1558,0.1918;0.8512,0.7439,0.1259,0.1281;0.8237,0.747,0.1803,0.1556;0.8912,0.8069,0.1964,0.2395","0.8522,0.736,0.1175,0.07749",,,,False,False,False,False,False,False,5
SSWI000000020504724,A,B,C,1,1,1,0.999,0.999,0.999,"0.2478,0.5084,0.4598,0.4232","0.397,0.5169,0.3679,0.4061","0.5216,0.5161,0.3223,0.3688",,,,False,False,False,False,False,False,5
SSWI000000020504757,A,B,C,1,2,3,0.21,0.394;0.109,0.446;0.215;0.135,"0.193,0.7331,0.06326,0.101","0.983,0.5579,0.02923,0.04957;0.1929,0.7335,0.06034,0.0968","0.9824,0.5496,0.03033,0.04729;0.9798,0.548,0.03918,0.06951;0.1935,0.7324,0.06347,0.09874",,,,False,False,False,False,False,False,5
SSWI000000020504758,A,B,C,1,2,2,0.999,0.991;0.218,0.996;0.407,"0.4292,0.6969,0.08627,0.1278","0.4012,0.6761,0.1061,0.1108;0.4205,0.6909,0.1438,0.1353","0.391,0.676,0.1082,0.1113;0.4112,0.6884,0.1501,0.1273",,,,False,False,False,False,False,False,5
SSWI000000020504764,A,B,C,1,1,1,0.999,0.999,0.999,"0.4053,0.5047,0.0713,0.2636","0.419,0.5035,0.07833,0.2441","0.408,0.4945,0.06263,0.2327",,,,False,False,False,False,False,False,5
SSWI000000020504771,A,B,C,1,1,1,0.999,0.999,0.999,"0.2006,0.5878,0.3964,0.6721","0.3478,0.6218,0.3647,0.5421","0.4939,0.5909,0.2203,0.4578",,,,False,False,False,False,False,False,5
SSWI000000020506894,A,B,C,1,1,1,0.999,0.999,0.999,"0.6147,0.7804,0.18,0.3393","0.6761,0.663,0.1468,0.2557","0.6966,0.6519,0.1429,0.246",,,,False,False,False,False,False,False,5
SSWI000000020506895,A,B,C,1,1,2,0.999,0.999,0.999;0.101,"0.6766,0.7095,0.1474,0.3403","0.7252,0.5324,0.07418,0.2386","0.7258,0.557,0.07398,0.1787;0.7222,0.4371,0.0511,0.06471",,,,False,False,False,False,False,False,5
SSWI000000020506896,A,B,C,1,1,1,0.998,0.997,0.998,"0.6433,0.4645,0.09883,0.08359","0.6914,0.4511,0.06066,0.0956","0.6796,0.4524,0.07856,0.0971",,,,False,False,False,False,False,False,5
SSWI000000020506900,A,B,C,1,1,3,0.999,0.998,0.998;0.173;0.139,"0.6919,0.6668,0.1182,0.278","0.7023,0.5089,0.04719,0.1242","0.6878,0.4725,0.03991,0.1051;0.467,0.6136,0.1873,0.06437;0.4099,0.6137,0.06453,0.0584",,,,False,False,False,False,False,False,5
SSWI000000020582903,A,B,C,0,0,0,,,,,,,,,,True,True,True,False,False,False,5
SSWI000000020611977,A,B,C,1,1,1,0.999,0.999,0.999,"0.8822,0.5761,0.2324,0.228","0.3849,0.5497,0.2544,0.1913","0.26,0.5425,0.1579,0.1751",,,,False,False,False,False,False,False,5
SSWI000000020611986,A,B,C,1,1,1,0.999,0.999,0.999,"0.9016,0.5756,0.1885,0.1917","0.626,0.5401,0.06537,0.1241","0.5925,0.5328,0.0392,0.1028",,,,False,False,False,False,False,False,5
SSWI000000020612058,A,B,C,1,1,1,0.999,0.999,0.999,"0.8345,0.5738,0.2421,0.1822","0.5552,0.5531,0.2352,0.1565","0.4502,0.5489,0.193,0.1573",,,,False,False,False,False,False,False,5
SSWI000000020612060,A,B,C,2,1,1,0.999;0.366,0.999,0.999,"0.5919,0.5237,0.03689,0.1052;0.0287,0.5181,0.05623,0.1017","0.5862,0.5212,0.06308,0.1254","0.5848,0.5203,0.06243,0.1278",,,,False,False,False,False,False,False,5
SSWI000000020638091,A,B,C,2,1,0,0.968;0.206,0.352,,"0.8722,0.5851,0.1179,0.07859;0.8866,0.5965,0.1601,0.1031","0.689,0.5802,0.08553,0.08642",,,,,False,False,True,False,False,False,5
SSWI000000020666548,A,B,C,2,2,2,0.995;0.979,0.988;0.986,0.986;0.981,"0.1057,0.4446,0.1767,0.1489;0.0661,0.6083,0.1309,0.1297","0.103,0.61,0.1987,0.1264;0.1731,0.4335,0.1879,0.1601","0.1919,0.5939,0.1804,0.127;0.2485,0.4271,0.181,0.1655",,,,False,False,False,False,False,False,5
SSWI000000020666634,A,B,C,3,1,2,0.873;0.619;0.134,0.265,0.996;0.193,"0.9155,0.7898,0.1346,0.2589;0.9074,0.7419,0.1145,0.1724;0.8871,0.7883,0.1872,0.3214","0.8579,0.6731,0.07684,0.1236","0.84,0.6284,0.06545,0.1403;0.8232,0.6285,0.1079,0.1464",,,,False,False,False,False,False,False,5
SSWI000000020669920,A,B,C,1,1,1,0.999,0.998,0.997,"0.4207,0.753,0.1631,0.1021","0.3698,0.7506,0.04249,0.09243","0.343,0.7316,0.05209,0.07582",,,,False,False,False,False,False,False,5
SSWI000000020669998,A,B,C,1,1,1,0.998,0.999,0.999,"0.2412,0.7165,0.1361,0.08904","0.4147,0.714,0.1211,0.09984","0.4149,0.7149,0.118,0.1",,,,False,False,False,False,False,False,5
SSWI000000020670049,A,B,C,2,2,2,0.999;0.996,0.998;0.997,0.997;0.996,"0.3818,0.7192,0.131,0.08346;0.5316,0.6542,0.05574,0.05835","0.187,0.7068,0.1301,0.1051;0.5295,0.6551,0.05577,0.06196","0.1543,0.6992,0.1149,0.1214;0.523,0.6578,0.05076,0.0572",,,,False,False,False,False,False,False,5
SSWI000000020671350,A,B,C,1,1,1,0.999,0.999,0.999,"0.1703,0.4904,0.3405,0.5006","0.3751,0.4977,0.4801,0.4753","0.4889,0.4952,0.4553,0.4566",,,,False,False,False,False,False,False,5
SSWI000000020671396,A,B,C,1,1,1,0.999,0.999,0.999,"0.2762,0.4609,0.5,0.4579","0.7222,0.4955,0.4186,0.4032","0.8348,0.5274,0.3276,0.3453",,,,False,False,False,False,False,False,5
SSWI000000020736704,A,B,C,2,0,0,0.977;0.4,,,"0.1243,0.5901,0.1009,0.06119;0.1591,0.5828,0.174,0.07441",,,,,,False,True,True,False,False,False,5
SSWI000000020755458,A,B,C,14,14,15,0.995;0.99;0.985;0.983;0.983;0.982;0.949;0.803;0.8;0.699;0.465;0.309;0.218;0.189,0.981;0.98;0.979;0.973;0.961;0.901;0.893;0.891;0.704;0.67;0.541;0.279;0.205;0.178,0.982;0.98;0.974;0.954;0.95;0.928;0.725;0.616;0.59;0.523;0.386;0.286;0.23;0.129;0.11,"0.1807,0.8126,0.0847,0.2252;0.5896,0.7588,0.0877,0.1829;0.1094,0.7512,0.06731,0.1818;0.3165,0.8515,0.1811,0.2841;0.8944,0.8849,0.2079,0.2286;0.8679,0.7383,0.1067,0.2021;0.6118,0.8338,0.1785,0.3022;0.7657,0.7965,0.1631,0.1886;0.9566,0.7886,0.08384,0.08207;0.2573,0.6421,0.07135,0.1611;0.9561,0.8138,0.08765,0.1313;0.1666,0.6236,0.1127,0.0975;0.608,0.7724,0.1301,0.2081;0.0194,0.4889,0.03358,0.06811","0.3163,0.8521,0.1791,0.2874;0.2592,0.6084,0.05519,0.1334;0.7701,0.8147,0.09873,0.2119;0.1726,0.8343,0.1404,0.1526;0.1093,0.7483,0.07021,0.1863;0.1531,0.4736,0.06013,0.05024;0.875,0.7934,0.0867,0.1381;0.9575,0.7595,0.08482,0.1394;0.6059,0.8244,0.1369,0.3173;0.031,0.4869,0.06032,0.05861;0.9601,0.8952,0.07727,0.208;0.9271,0.7742,0.137,0.1641;0.6064,0.8217,0.135,0.3217;0.0838,0.6076,0.1479,0.1042","0.245,0.5967,0.05642,0.1304;0.1718,0.8379,0.1337,0.162;0.315,0.854,0.1769,0.2858;0.1109,0.7465,0.06985,0.1848;0.9623,0.8008,0.07524,0.2249;0.8196,0.845,0.1923,0.2377;0.1665,0.4734,0.06333,0.05782;0.8806,0.791,0.08718,0.1464;0.6173,0.8206,0.1262,0.3158;0.9593,0.7608,0.08128,0.1427;0.6157,0.8245,0.1236,0.3271;0.042,0.4869,0.08006,0.06672;0.8098,0.8539,0.1603,0.1681;0.0857,0.5982,0.1551,0.09303;0.6345,0.7581,0.08403,0.1795",,,,False,False,False,False,False,False,5
